scenario,replicate,family,mask,cardinality,reference_value,planning_value
severe,5,retained_certificates,61,5,4.931701711961889,4.9269054339105285
severe,5,retained_certificates,62,5,5.089101690982095,5.089095049363309
severe,5,retained_certificates,63,6,5.34381035714754,5.343836991149228
severe,6,operational,0,0,0.0,0.0
severe,6,operational,1,1,3.2880024242242514,3.2891855713925344
severe,6,operational,2,1,3.3946355228043856,3.3946355228043856
severe,6,operational,3,2,4.012884693134868,4.018748078772406
severe,6,operational,4,1,0.9966227446968556,0.9941461102646159
severe,6,operational,5,2,3.2880024231990634,3.2891855703736166
severe,6,operational,6,2,3.538654485697435,3.538627979764759
severe,6,operational,7,3,4.006258440251743,4.01276493735023
severe,6,operational,8,1,0.3195636598852527,0.3214135997825096
severe,6,operational,9,2,3.2880024243431074,3.2891855715106635
severe,6,operational,10,2,3.383588676389044,3.3835778981814126
severe,6,operational,11,3,4.006364529629386,4.012683088689492
severe,6,operational,12,2,1.0264681239450484,1.0203872629582538
severe,6,operational,13,3,3.2880024242219634,3.2891855713902602
severe,6,operational,14,3,3.5386544856975726,3.5386279797648936
severe,6,operational,15,4,4.005253553503602,4.011835336092137
severe,6,operational,16,1,2.871391195226037,2.871391195226037
severe,6,operational,17,2,3.628036318678035,3.632461568714181
severe,6,operational,18,2,3.60780766754568,3.6117193547903534
severe,6,operational,19,3,3.9326185689592137,3.9437613299244867
severe,6,operational,20,2,3.049336717316069,3.049336717316069
severe,6,operational,21,3,3.6280363170977576,3.632461567227401
severe,6,operational,22,3,3.7574022429375535,3.759848250210667
severe,6,operational,23,4,3.9339459452914416,3.945654599067338
severe,6,operational,24,2,2.951865817673052,2.951865817673052
severe,6,operational,25,3,3.6280363187286895,3.6324615687617205
severe,6,operational,26,3,3.6061925026848765,3.609101244486373
severe,6,operational,27,4,3.935694028748113,3.9469793383074325
severe,6,operational,28,3,3.0539336630283525,3.0539336630283525
severe,6,operational,29,4,3.6280363110798746,3.632461561160313
severe,6,operational,30,4,3.7632255186106693,3.7656136123308506
severe,6,operational,31,5,3.934067392368668,3.9457838678062918
severe,6,operational,32,1,1.7267769319443635,1.7267769319443635
severe,6,operational,33,2,3.2887425974666344,3.2891855714053313
severe,6,operational,34,2,3.3946355228043856,3.3946355228043856
severe,6,operational,35,3,4.012884693134739,4.0187480787722984
severe,6,operational,36,2,1.9144268433239402,1.9146664162909497
severe,6,operational,37,3,3.2887425974727647,3.289185571411521
severe,6,operational,38,3,3.538654485700997,3.5386279797682363
severe,6,operational,39,4,4.006258440244448,4.012764937343704
severe,6,operational,40,2,1.7267769319443635,1.7267769319443635
severe,6,operational,41,3,3.2887425974706357,3.289185571409371
severe,6,operational,42,3,3.383588676388965,3.3835778981813425
severe,6,operational,43,4,4.006364529629256,4.012683088689293
severe,6,operational,44,3,1.914426843321115,1.9146664162880906
severe,6,operational,45,4,3.2887425975758457,3.289185571516105
severe,6,operational,46,4,3.5386544857010094,3.5386279797682496
severe,6,operational,47,5,4.005253553503292,4.011835336091885
severe,6,operational,48,2,3.595571737509884,3.595571737509884
severe,6,operational,49,3,3.6932677797182163,3.699370605835477
severe,6,operational,50,3,3.923400983182825,3.925467623763429
severe,6,operational,51,4,4.020362489564173,4.028679023672964
severe,6,operational,52,3,3.410378536710944,3.410378536710944
severe,6,operational,53,4,3.6934712515804566,3.6995801763863647
severe,6,operational,54,4,3.964459412774713,3.965787881301523
severe,6,operational,55,5,4.014538519762631,4.023306547322942
severe,6,operational,56,3,3.542863623293072,3.542863623293072
severe,6,operational,57,4,3.6931663106242274,3.699267437710738
severe,6,operational,58,4,3.881376797666851,3.88408367896768
severe,6,operational,59,5,4.020139461223442,4.028467758326905
severe,6,operational,60,4,3.4105848111003985,3.4105848111003985
severe,6,operational,61,5,3.6934746039183217,3.699582574108126
severe,6,operational,62,5,3.964627653002008,3.9659549332918775
severe,6,operational,63,6,4.014917343696819,4.023653363505043
severe,6,retained_certificates,0,0,0.0,0.0
severe,6,retained_certificates,1,1,3.1812405990942594,3.1812405990942594
severe,6,retained_certificates,2,1,3.382996563876847,3.382996563876847
severe,6,retained_certificates,3,2,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,4,1,0.7916465574412586,0.7909764861947997
severe,6,retained_certificates,5,2,3.1812405990942594,3.1812405990942594
severe,6,retained_certificates,6,2,3.382996563876847,3.382996563876847
severe,6,retained_certificates,7,3,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,8,1,0.3190664001333392,0.3209158539506811
severe,6,retained_certificates,9,2,3.1812405990942594,3.1812405990942594
severe,6,retained_certificates,10,2,3.382996563876847,3.382996563876847
severe,6,retained_certificates,11,3,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,12,2,0.9603125246288426,0.9547596245470418
severe,6,retained_certificates,13,3,3.1812405990942594,3.1812405990942594
severe,6,retained_certificates,14,3,3.382996563876847,3.382996563876847
severe,6,retained_certificates,15,4,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,16,1,1.935449474338526,1.935449474338526
severe,6,retained_certificates,17,2,3.18125804922341,3.1812405990942594
severe,6,retained_certificates,18,2,3.383743272687688,3.384846925669647
severe,6,retained_certificates,19,3,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,20,2,1.935465128280529,1.935449474338526
severe,6,retained_certificates,21,3,3.18125804922341,3.1812405990942594
severe,6,retained_certificates,22,3,3.383743272687688,3.384846925669647
severe,6,retained_certificates,23,4,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,24,2,1.9355432247270965,1.935449474338526
severe,6,retained_certificates,25,3,3.18125804922341,3.1812405990942594
severe,6,retained_certificates,26,3,3.383743272687688,3.384846925669647
severe,6,retained_certificates,27,4,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,28,3,1.9355588786691005,1.935449474338526
severe,6,retained_certificates,29,4,3.18125804922341,3.1812405990942594
severe,6,retained_certificates,30,4,3.383743272687688,3.384846925669647
severe,6,retained_certificates,31,5,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,32,1,1.715137973016824,1.715137973016824
severe,6,retained_certificates,33,2,3.187897138495602,3.184739406272647
severe,6,retained_certificates,34,2,3.382996563876847,3.382996563876847
severe,6,retained_certificates,35,3,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,36,2,1.7351060806154512,1.7324637761711257
severe,6,retained_certificates,37,3,3.187897138495602,3.184739406272647
severe,6,retained_certificates,38,3,3.382996563876847,3.382996563876847
severe,6,retained_certificates,39,4,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,40,2,1.715137973016824,1.715137973016824
severe,6,retained_certificates,41,3,3.187897138495602,3.184739406272647
severe,6,retained_certificates,42,3,3.382996563876847,3.382996563876847
severe,6,retained_certificates,43,4,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,44,3,1.7351060806154512,1.7324637761711257
severe,6,retained_certificates,45,4,3.187897138495602,3.184739406272647
severe,6,retained_certificates,46,4,3.382996563876847,3.382996563876847
severe,6,retained_certificates,47,5,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,48,2,2.199868339648636,2.218767047152217
severe,6,retained_certificates,49,3,3.187907425051459,3.184739406272647
severe,6,retained_certificates,50,3,3.383743272687688,3.384846925669647
severe,6,retained_certificates,51,4,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,52,3,2.199868339648636,2.218767047152217
severe,6,retained_certificates,53,4,3.187907425051459,3.184739406272647
severe,6,retained_certificates,54,4,3.383743272687688,3.384846925669647
severe,6,retained_certificates,55,5,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,56,3,2.199868339648636,2.218767047152217
severe,6,retained_certificates,57,4,3.187907425051459,3.184739406272647
severe,6,retained_certificates,58,4,3.383743272687688,3.384846925669647
severe,6,retained_certificates,59,5,3.8607698332353224,3.8737943908613834
severe,6,retained_certificates,60,4,2.199868339648636,2.218767047152217
severe,6,retained_certificates,61,5,3.187907425051459,3.184739406272647
severe,6,retained_certificates,62,5,3.383743272687688,3.384846925669647
severe,6,retained_certificates,63,6,3.8607698332353224,3.8737943908613834
severe,7,operational,0,0,0.0,0.0
severe,7,operational,1,1,2.8274565914658347,2.8261895584535544
severe,7,operational,2,1,2.906824770771196,2.906824770771196
severe,7,operational,3,2,3.4889417967280947,3.4889417967280947
severe,7,operational,4,1,1.5694576337633066,1.5694576337633066
severe,7,operational,5,2,2.82745659146566,2.826189558453348
severe,7,operational,6,2,3.0398902932466862,3.0410757543198157
severe,7,operational,7,3,3.478839070446282,3.478839070446282
severe,7,operational,8,1,0.04175994031480634,0.04018874490093083
severe,7,operational,9,2,2.8274565914144727,2.8261895584018095
severe,7,operational,10,2,2.8960210003302063,2.8960747860356553
severe,7,operational,11,3,3.4889422300322956,3.4889422300322956
severe,7,operational,12,2,1.5694576337633022,1.5694576337633022
severe,7,operational,13,3,2.827456591472112,2.8261895584598777
severe,7,operational,14,3,3.0398902932498846,3.0410757543228426
severe,7,operational,15,4,3.478839070445198,3.478839070445198
severe,7,operational,16,1,2.369764834015045,2.369764834015045
severe,7,operational,17,2,3.0544079109119906,3.0499042688047258
severe,7,operational,18,2,3.012713770527686,3.021831885302497
severe,7,operational,19,3,3.3972443944356394,3.398603028053265
severe,7,operational,20,2,2.716682032694745,2.716682032694745
severe,7,operational,21,3,3.0927239289394293,3.088149258003156
severe,7,operational,22,3,3.389862992322853,3.393512390797883
severe,7,operational,23,4,3.4010435754611903,3.4034553408291996
severe,7,operational,24,2,2.384784111239096,2.384784111239096
severe,7,operational,25,3,3.054564082515355,3.050060888964056
severe,7,operational,26,3,3.1282919619552265,3.137365209239181
severe,7,operational,27,4,3.397734917328678,3.3990793553740284
severe,7,operational,28,3,2.716581973463502,2.716581973463502
severe,7,operational,29,4,3.0927106310590675,3.088136564573762
severe,7,operational,30,4,3.390938761046103,3.3945641485461877
severe,7,operational,31,5,3.401088401289329,3.403494467402047
severe,7,operational,32,1,1.38240885775628,1.3825809289525566
severe,7,operational,33,2,2.8274565914197702,2.8261895584071466
severe,7,operational,34,2,2.906824770771196,2.906824770771196
severe,7,operational,35,3,3.488942237151141,3.488942237151141
severe,7,operational,36,2,1.6570596077094883,1.6582082551179722
severe,7,operational,37,3,2.8274565914690313,2.8261895584567744
severe,7,operational,38,3,3.0398902932448797,3.041075754318105
severe,7,operational,39,4,3.478839070445735,3.478839070445735
severe,7,operational,40,2,1.382408857756194,1.3825809289524784
severe,7,operational,41,3,2.827456591462471,2.826189558450166
severe,7,operational,42,3,2.8960210003305966,2.8960747860361113
severe,7,operational,43,4,3.488942295259294,3.488942295259294
severe,7,operational,44,3,1.6570596076811377,1.658208255089531
severe,7,operational,45,4,2.827456591423299,2.8261895584107015
severe,7,operational,46,4,3.039890293247416,3.041075754320506
severe,7,operational,47,5,3.4788390704450456,3.4788390704450456
severe,7,operational,48,2,3.087537993558373,3.087537993558373
severe,7,operational,49,3,3.1581958045826433,3.158635791692185
severe,7,operational,50,3,3.4098710603971196,3.41285080569414
severe,7,operational,51,4,3.4448604878458178,3.445316646615649
severe,7,operational,52,3,3.0845925107787164,3.0845925107787164
severe,7,operational,53,4,3.1463640659002383,3.1448924537583274
severe,7,operational,54,4,3.499859398282405,3.500484740049352
severe,7,operational,55,5,3.4256177280575795,3.427204932387978
severe,7,operational,56,3,3.089837696521387,3.089837696521387
severe,7,operational,57,4,3.1585180526893923,3.158983959726389
severe,7,operational,58,4,3.4569468694389345,3.4587358072207657
severe,7,operational,59,5,3.444741541131724,3.445196982760505
severe,7,operational,60,4,3.0855989860086948,3.0855989860086948
severe,7,operational,61,5,3.146224515798683,3.1447431326818505
severe,7,operational,62,5,3.5002160685066297,3.5008307158504874
severe,7,operational,63,6,3.425748526140583,3.427327378174847
severe,7,retained_certificates,0,0,0.0,0.0
severe,7,retained_certificates,1,1,2.694699268255265,2.694699268255265
severe,7,retained_certificates,2,1,2.896455233037853,2.896455233037853
severe,7,retained_certificates,3,2,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,4,1,0.2526603138458041,0.26284754470666893
severe,7,retained_certificates,5,2,2.694699268255265,2.694699268255265
severe,7,retained_certificates,6,2,2.896455233037853,2.896455233037853
severe,7,retained_certificates,7,3,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,8,1,0.04195284798122412,0.04039902536879669
severe,7,retained_certificates,9,2,2.694699268255265,2.694699268255265
severe,7,retained_certificates,10,2,2.896455233037853,2.896455233037853
severe,7,retained_certificates,11,3,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,12,2,0.254653908486957,0.2642276889256747
severe,7,retained_certificates,13,3,2.694699268255265,2.694699268255265
severe,7,retained_certificates,14,3,2.896455233037853,2.896455233037853
severe,7,retained_certificates,15,4,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,16,1,1.750972265206686,1.750972265206686
severe,7,retained_certificates,17,2,2.6948434577332563,2.6949992767447855
severe,7,retained_certificates,18,2,2.896455233037853,2.896455233037853
severe,7,retained_certificates,19,3,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,20,2,1.750972265206686,1.750972265206686
severe,7,retained_certificates,21,3,2.6948434577332563,2.6949992767447855
severe,7,retained_certificates,22,3,2.896455233037853,2.896455233037853
severe,7,retained_certificates,23,4,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,24,2,1.750972265206686,1.750972265206686
severe,7,retained_certificates,25,3,2.6948434577332563,2.6949992767447855
severe,7,retained_certificates,26,3,2.896455233037853,2.896455233037853
severe,7,retained_certificates,27,4,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,28,3,1.750972265206686,1.750972265206686
severe,7,retained_certificates,29,4,2.6948434577332563,2.6949992767447855
severe,7,retained_certificates,30,4,2.896455233037853,2.896455233037853
severe,7,retained_certificates,31,5,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,32,1,1.2285966421778296,1.2285966421778296
severe,7,retained_certificates,33,2,2.694699268255265,2.694699268255265
severe,7,retained_certificates,34,2,2.896455233037853,2.896455233037853
severe,7,retained_certificates,35,3,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,36,2,1.2286729260567393,1.2286683533153662
severe,7,retained_certificates,37,3,2.694699268255265,2.694699268255265
severe,7,retained_certificates,38,3,2.896455233037853,2.896455233037853
severe,7,retained_certificates,39,4,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,40,2,1.2285966421778296,1.2285966421778296
severe,7,retained_certificates,41,3,2.694699268255265,2.694699268255265
severe,7,retained_certificates,42,3,2.896455233037853,2.896455233037853
severe,7,retained_certificates,43,4,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,44,3,1.2286729260567393,1.2286683533153662
severe,7,retained_certificates,45,4,2.694699268255265,2.694699268255265
severe,7,retained_certificates,46,4,2.896455233037853,2.896455233037853
severe,7,retained_certificates,47,5,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,48,2,1.7568967667180795,1.7579958616463935
severe,7,retained_certificates,49,3,2.6948434577332563,2.6949992767447855
severe,7,retained_certificates,50,3,2.896455233037853,2.896455233037853
severe,7,retained_certificates,51,4,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,52,3,1.7568967667180795,1.7579958616463935
severe,7,retained_certificates,53,4,2.6948434577332563,2.6949992767447855
severe,7,retained_certificates,54,4,2.896455233037853,2.896455233037853
severe,7,retained_certificates,55,5,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,56,3,1.7568967667180795,1.7579958616463935
severe,7,retained_certificates,57,4,2.6948434577332563,2.6949992767447855
severe,7,retained_certificates,58,4,2.896455233037853,2.896455233037853
severe,7,retained_certificates,59,5,2.9408185180960915,2.936741200214507
severe,7,retained_certificates,60,4,1.7568967667180795,1.7579958616463935
severe,7,retained_certificates,61,5,2.6948434577332563,2.6949992767447855
severe,7,retained_certificates,62,5,2.896455233037853,2.896455233037853
severe,7,retained_certificates,63,6,2.9408185180960915,2.936741200214507
severe,8,operational,0,0,0.0,0.0
severe,8,operational,1,1,3.408353251486902,3.4082537852924673
severe,8,operational,2,1,3.5202435321083976,3.5202435321083976
severe,8,operational,3,2,4.08890464525501,4.08890464525501
severe,8,operational,4,1,0.8453141753164877,0.846177973500212
severe,8,operational,5,2,3.4083532513012487,3.4082537851068233
severe,8,operational,6,2,3.674209593881448,3.674209593881448
severe,8,operational,7,3,4.098436740524663,4.098436740524663
severe,8,operational,8,1,0.8264770210955392,0.8266137357817067
severe,8,operational,9,2,3.415568995431922,3.415503902803976
severe,8,operational,10,2,3.5099061333503654,3.509895423148161
severe,8,operational,11,3,4.080667378603859,4.080667378603859
severe,8,operational,12,2,1.3958152833402382,1.3957792887718856
severe,8,operational,13,3,3.4155689186840794,3.4155038259485657
severe,8,operational,14,3,3.6742095938925208,3.6742095938925208
severe,8,operational,15,4,4.087117886088978,4.087117886088978
severe,8,operational,16,1,3.3751791847101518,3.3751791847101518
severe,8,operational,17,2,3.7833926132015705,3.7862405543563113
severe,8,operational,18,2,3.7429387277280597,3.7411428757372613
severe,8,operational,19,3,3.9795400191977666,3.9779810035826646
severe,8,operational,20,2,3.5670956028686507,3.5670956028686507
severe,8,operational,21,3,3.7598378403097734,3.7629726834213377
severe,8,operational,22,3,4.033646584593395,4.033478867023422
severe,8,operational,23,4,4.037498403357327,4.036472509104721
severe,8,operational,24,2,3.7960648243365664,3.7960648243365664
severe,8,operational,25,3,3.996557115439892,3.9965288495629707
severe,8,operational,26,3,3.827193781072876,3.8265718440455556
severe,8,operational,27,4,4.301824727355055,4.301785549145201
severe,8,operational,28,3,3.8789848064902333,3.8789848064902333
severe,8,operational,29,4,3.9972548111977795,3.9972272907605824
severe,8,operational,30,4,4.291214667214845,4.291214667214845
severe,8,operational,31,5,4.322462766366029,4.322444700057229
severe,8,operational,32,1,1.852384941248376,1.852384941248376
severe,8,operational,33,2,3.408353251431212,3.408253785236842
severe,8,operational,34,2,3.5202435321083976,3.5202435321083976
severe,8,operational,35,3,4.0889046495732035,4.0889046495732035
severe,8,operational,36,2,2.0012153521857483,2.0009366470742993
severe,8,operational,37,3,3.408353251300449,3.4082537851060235
severe,8,operational,38,3,3.674209593889939,3.674209593889939
severe,8,operational,39,4,4.098436764106738,4.098436764106738
severe,8,operational,40,2,1.852384941248376,1.852384941248376
severe,8,operational,41,3,3.4155689900896133,3.415503897453991
severe,8,operational,42,3,3.5099061333495483,3.509895423147369
severe,8,operational,43,4,4.080667645694167,4.080667645694167
severe,8,operational,44,3,2.0012153521817035,2.000936647070211
severe,8,operational,45,4,3.4155689900789836,3.4155038974433505
severe,8,operational,46,4,3.674209593890165,3.674209593890165
severe,8,operational,47,5,4.087118061001475,4.087118061001475
severe,8,operational,48,2,3.862124806715318,3.862124806715318
severe,8,operational,49,3,3.855084837765655,3.85674244947754
severe,8,operational,50,3,4.013453884263729,4.013504811434108
severe,8,operational,51,4,3.983254063907504,3.981769243161128
severe,8,operational,52,3,3.7847550478607044,3.7847550478607044
severe,8,operational,53,4,3.851928638585693,3.853775075789701
severe,8,operational,54,4,4.122708628743335,4.12266255295542
severe,8,operational,55,5,4.037665216918255,4.036640864924123
severe,8,operational,56,3,4.131040802764729,4.131040802764729
severe,8,operational,57,4,4.035546832427803,4.035531308428046
severe,8,operational,58,4,4.078053557570979,4.078145630648344
severe,8,operational,59,5,4.308715184140325,4.308677777970798
severe,8,operational,60,4,4.117157464837627,4.117157464837627
severe,8,operational,61,5,4.035685083765048,4.035669903642267
severe,8,operational,62,5,4.338356799768945,4.338356799768945
severe,8,operational,63,6,4.329636932843093,4.329619546310339
severe,8,retained_certificates,0,0,0.0,0.0
severe,8,retained_certificates,1,1,3.305697917083469,3.305697917083469
severe,8,retained_certificates,2,1,3.507453881866057,3.507453881866057
severe,8,retained_certificates,3,2,3.549296396453714,3.548246508413595
severe,8,retained_certificates,4,1,0.6852257173492147,0.6870011292533968
severe,8,retained_certificates,5,2,3.305697917083469,3.305697917083469
severe,8,retained_certificates,6,2,3.507453881866057,3.507453881866057
severe,8,retained_certificates,7,3,3.549296396453714,3.548246508413595
severe,8,retained_certificates,8,1,0.6973960362899865,0.7043557028172449
severe,8,retained_certificates,9,2,3.305697917083469,3.305697917083469
severe,8,retained_certificates,10,2,3.507453881866057,3.507453881866057
severe,8,retained_certificates,11,3,3.549296396453714,3.548246508413595
severe,8,retained_certificates,12,2,0.8036791051807484,0.8048697173722248
severe,8,retained_certificates,13,3,3.305697917083469,3.305697917083469
severe,8,retained_certificates,14,3,3.507453881866057,3.507453881866057
severe,8,retained_certificates,15,4,3.549296396453714,3.548246508413595
severe,8,retained_certificates,16,1,2.7216867208388242,2.7216867208388242
severe,8,retained_certificates,17,2,3.3114483865793978,3.3086526604336584
severe,8,retained_certificates,18,2,3.508338667306679,3.5090839202467268
severe,8,retained_certificates,19,3,3.5495232366483345,3.548246508413595
severe,8,retained_certificates,20,2,2.7216867208388242,2.7216867208388242
severe,8,retained_certificates,21,3,3.3114483865793978,3.3086526604336584
severe,8,retained_certificates,22,3,3.508338667306679,3.5090839202467268
severe,8,retained_certificates,23,4,3.5495232366483345,3.548246508413595
severe,8,retained_certificates,24,2,2.7216867208388242,2.7216867208388242
severe,8,retained_certificates,25,3,3.3114483865793978,3.3086526604336584
severe,8,retained_certificates,26,3,3.508338667306679,3.5090839202467268
severe,8,retained_certificates,27,4,3.5495232366483345,3.548246508413595
severe,8,retained_certificates,28,3,2.7216867208388242,2.7216867208388242
severe,8,retained_certificates,29,4,3.3114483865793978,3.3086526604336584
severe,8,retained_certificates,30,4,3.508338667306679,3.5090839202467268
severe,8,retained_certificates,31,5,3.5495232366483345,3.548246508413595
severe,8,retained_certificates,32,1,1.8395952910060336,1.8395952910060336
severe,8,retained_certificates,33,2,3.305697917083469,3.305697917083469
severe,8,retained_certificates,34,2,3.507453881866057,3.507453881866057
severe,8,retained_certificates,35,3,3.549296396453714,3.548246508413595
severe,8,retained_certificates,36,2,1.8395952910060336,1.8395952910060336
severe,8,retained_certificates,37,3,3.305697917083469,3.305697917083469
severe,8,retained_certificates,38,3,3.507453881866057,3.507453881866057
severe,8,retained_certificates,39,4,3.549296396453714,3.548246508413595
severe,8,retained_certificates,40,2,1.8395952910060336,1.8395952910060336
severe,8,retained_certificates,41,3,3.305697917083469,3.305697917083469
severe,8,retained_certificates,42,3,3.507453881866057,3.507453881866057
severe,8,retained_certificates,43,4,3.549296396453714,3.548246508413595
severe,8,retained_certificates,44,3,1.8395952910060336,1.8395952910060336
severe,8,retained_certificates,45,4,3.305697917083469,3.305697917083469
severe,8,retained_certificates,46,4,3.507453881866057,3.507453881866057
severe,8,retained_certificates,47,5,3.549296396453714,3.548246508413595
severe,8,retained_certificates,48,2,2.7231055956119907,2.7239719260205733
severe,8,retained_certificates,49,3,3.3114483865793978,3.3086526604336584
severe,8,retained_certificates,50,3,3.508338667306679,3.5090839202467268
severe,8,retained_certificates,51,4,3.5495232366483345,3.548246508413595
severe,8,retained_certificates,52,3,2.7231055956119907,2.7239719260205733
severe,8,retained_certificates,53,4,3.3114483865793978,3.3086526604336584
severe,8,retained_certificates,54,4,3.508338667306679,3.5090839202467268
severe,8,retained_certificates,55,5,3.5495232366483345,3.548246508413595
severe,8,retained_certificates,56,3,2.7231055956119907,2.7239719260205733
severe,8,retained_certificates,57,4,3.3114483865793978,3.3086526604336584
severe,8,retained_certificates,58,4,3.508338667306679,3.5090839202467268
severe,8,retained_certificates,59,5,3.5495232366483345,3.548246508413595
severe,8,retained_certificates,60,4,2.7231055956119907,2.7239719260205733
severe,8,retained_certificates,61,5,3.3114483865793978,3.3086526604336584
severe,8,retained_certificates,62,5,3.508338667306679,3.5090839202467268
severe,8,retained_certificates,63,6,3.5495232366483345,3.548246508413595
severe,9,operational,0,0,0.0,0.0
severe,9,operational,1,1,4.055612370583721,4.056547729463116
severe,9,operational,2,1,4.25991776317445,4.25991776317445
severe,9,operational,3,2,4.8411984898998135,4.8411984898998135
severe,9,operational,4,1,1.5205967081684086,1.5194475215233796
severe,9,operational,5,2,4.055612370533972,4.056547729413175
severe,9,operational,6,2,4.4114487968583465,4.4114487968583465
severe,9,operational,7,3,4.841198489901622,4.841198489901622
severe,9,operational,8,1,1.1356813416663085,1.142307905953401
severe,9,operational,9,2,4.0556123705615565,4.056547729440866
severe,9,operational,10,2,4.249517887789711,4.2495796104698975
severe,9,operational,11,3,4.841198489900309,4.841198489900309
severe,9,operational,12,2,1.643089221858749,1.6561780977658742
severe,9,operational,13,3,4.055612370533444,4.056547729412645
severe,9,operational,14,3,4.411448796859833,4.411448796859833
severe,9,operational,15,4,4.841198489903041,4.841198489903041
severe,9,operational,16,1,4.159138190858542,4.159138190858542
severe,9,operational,17,2,4.325550389795797,4.333891422675875
severe,9,operational,18,2,4.529143749867645,4.529136107825654
severe,9,operational,19,3,4.828984713386007,4.8288530029851024
severe,9,operational,20,2,4.099383769193032,4.099383769193032
severe,9,operational,21,3,4.3253867885517,4.333733794392984
severe,9,operational,22,3,4.744237148926771,4.744119420587872
severe,9,operational,23,4,4.827321789511586,4.82719269634707
severe,9,operational,24,2,4.156982072114482,4.156982072114482
severe,9,operational,25,3,4.325577311353642,4.333917345138179
severe,9,operational,26,3,4.793755963381894,4.793725035163918
severe,9,operational,27,4,4.829301969861455,4.829170267785376
severe,9,operational,28,3,4.0995692426451456,4.0995692426451456
severe,9,operational,29,4,4.325413406384067,4.3337594619252355
severe,9,operational,30,4,4.761245570809107,4.761177407519552
severe,9,operational,31,5,4.827541563409227,4.827412708487688
severe,9,operational,32,1,2.5920591723144284,2.5920591723144284
severe,9,operational,33,2,4.055612370546088,4.056547729425338
severe,9,operational,34,2,4.25991776317445,4.25991776317445
severe,9,operational,35,3,4.841198489899826,4.841198489899826
severe,9,operational,36,2,2.751055725943041,2.750701067476169
severe,9,operational,37,3,4.055612370549037,4.056547729428298
severe,9,operational,38,3,4.411448796854714,4.411448796854714
severe,9,operational,39,4,4.8411984899090275,4.8411984899090275
severe,9,operational,40,2,2.5921460042632214,2.5920591723144284
severe,9,operational,41,3,4.055612370544038,4.05654772942328
severe,9,operational,42,3,4.24951788778819,4.249579610468201
severe,9,operational,43,4,4.841198489901913,4.841198489901913
severe,9,operational,44,3,2.751055725944476,2.7507010674776264
severe,9,operational,45,4,4.055612370543183,4.056547729422421
severe,9,operational,46,4,4.411448796855014,4.411448796855014
severe,9,operational,47,5,4.841198489909342,4.841198489909342
severe,9,operational,48,2,4.431341217920341,4.431341217920341
severe,9,operational,49,3,4.416890094470858,4.427873643403747
severe,9,operational,50,3,4.95478354163761,4.95478354163761
severe,9,operational,51,4,4.934519365819872,4.934502296595662
severe,9,operational,52,3,4.43081421600488,4.43081421600488
severe,9,operational,53,4,4.4169999226268395,4.427985792228774
severe,9,operational,54,4,4.952629907296812,4.952629907296812
severe,9,operational,55,5,4.936380383549356,4.936364734399993
severe,9,operational,56,3,4.431211205006788,4.431211205006788
severe,9,operational,57,4,4.417396989308295,4.428392144021974
severe,9,operational,58,4,4.934854618167227,4.934854618167227
severe,9,operational,59,5,4.935486775980376,4.935470480599797
severe,9,operational,60,4,4.43078602038967,4.43078602038967
severe,9,operational,61,5,4.41713088650158,4.428118792691121
severe,9,operational,62,5,4.9543484786247465,4.9543484786247465
severe,9,operational,63,6,4.936721360165677,4.936705992110449
severe,9,retained_certificates,0,0,0.0,0.0
severe,9,retained_certificates,1,1,4.048704100390459,4.048704100390459
severe,9,retained_certificates,2,1,4.250460065173048,4.250460065173048
severe,9,retained_certificates,3,2,4.2991397826441204,4.309097183748138
severe,9,retained_certificates,4,1,1.5042737428048003,1.5042737428048003
severe,9,retained_certificates,5,2,4.048704100390459,4.048704100390459
severe,9,retained_certificates,6,2,4.250460065173048,4.250460065173048
