surface,replicate,seed,method,target,estimate,released,lower,upper,data_access,truth,absolute_error,covered
constant,97,3951308177,atlas_no_rejection,0,1.7499158874690217,True,-0.8869571724222649,4.3867889473603086,archive_summaries,2.0,0.2500841125309783,True
constant,97,3951308177,semantic_forced,0,1.3978590042226495,True,0.19336323628706897,2.60235477215823,archive_summaries,2.0,0.6021409957773505,True
constant,97,3951308177,ivw_meta,0,1.6369821070513786,True,,,archive_summaries,2.0,0.3630178929486214,
constant,97,3951308177,random_effects_meta,0,1.6369821070513786,True,,,archive_summaries,2.0,0.3630178929486214,
constant,97,3951308177,full_nearest,0,0.28311810814407723,True,,,archive_summaries,2.0,1.7168818918559228,
constant,97,3951308177,ridge_meta_regression,0,2.102426615626582,True,,,archive_summaries,2.0,0.10242661562658206,
constant,97,3951308177,rbf_kernel_ridge,0,1.007709539393633,True,,,archive_summaries,2.0,0.9922904606063669,
constant,97,3951308177,unit_ridge_t_learner,0,1.2084513813301954,True,,,source_individuals,2.0,0.7915486186698046,
constant,97,3951308177,atlas,1,2.601601509874876,False,-1.0870621912252796,6.290265210975032,archive_summaries,2.0,0.6016015098748762,True
constant,97,3951308177,atlas_no_rejection,1,2.601601509874876,True,-0.6155623084882649,5.818765328238017,archive_summaries,2.0,0.6016015098748762,True
