bootstrap,method,target,estimate,released,lower,upper,data_access,reference,reference_se,gap
90,atlas,2,-0.9824242752260606,False,-4.940224963504259,2.975376413052138,archive_summaries,2.5237156313727898,1.1980753687023598,-3.5061399065988503
90,atlas_no_rejection,2,-0.9824242752260606,True,-4.6787190546216975,2.7138705041695763,archive_summaries,2.5237156313727898,1.1980753687023598,-3.5061399065988503
90,semantic_forced,2,1.9810568250086975,True,-0.15649594974944847,4.1186095997668435,archive_summaries,2.5237156313727898,1.1980753687023598,-0.5426588063640922
90,ivw_meta,2,1.107216999352789,True,,,archive_summaries,2.5237156313727898,1.1980753687023598,-1.4164986320200008
90,random_effects_meta,2,1.107216999352789,True,,,archive_summaries,2.5237156313727898,1.1980753687023598,-1.4164986320200008
90,full_nearest,2,-2.107152601327062,True,,,archive_summaries,2.5237156313727898,1.1980753687023598,-4.630868232699852
90,ridge_meta_regression,2,-1.8649259773996998,True,,,archive_summaries,2.5237156313727898,1.1980753687023598,-4.38864160877249
90,rbf_kernel_ridge,2,-1.8128582885554025,True,,,archive_summaries,2.5237156313727898,1.1980753687023598,-4.336573919928192
90,unit_ridge_t_learner,2,0.37181625219972175,True,,,source_individuals,2.5237156313727898,1.1980753687023598,-2.151899379173068
90,atlas,3,3.498958486450742,False,-0.3027918466446984,7.300708819546182,archive_summaries,7.523163817461799,3.0992268336072066,-4.024205331011057
90,atlas_no_rejection,3,3.498958486450742,True,0.032127458486628235,6.965789514414856,archive_summaries,7.523163817461799,3.0992268336072066,-4.024205331011057
90,semantic_forced,3,2.6081925170365383,True,0.7447250465346715,4.4716599875384055,archive_summaries,7.523163817461799,3.0992268336072066,-4.914971300425261
90,ivw_meta,3,1.107216999352789,True,,,archive_summaries,7.523163817461799,3.0992268336072066,-6.41594681810901
90,random_effects_meta,3,1.107216999352789,True,,,archive_summaries,7.523163817461799,3.0992268336072066,-6.41594681810901
90,full_nearest,3,3.184202583007811,True,,,archive_summaries,7.523163817461799,3.0992268336072066,-4.338961234453988
90,ridge_meta_regression,3,4.0804543583244,True,,,archive_summaries,7.523163817461799,3.0992268336072066,-3.442709459137399
90,rbf_kernel_ridge,3,4.916587835343926,True,,,archive_summaries,7.523163817461799,3.0992268336072066,-2.6065759821178727
90,unit_ridge_t_learner,3,2.699348941410222,True,,,source_individuals,7.523163817461799,3.0992268336072066,-4.823814876051577
90,atlas,4,2.7383275765437434,False,-1.0250248026098898,6.501679955697377,archive_summaries,3.513373045622226,1.8690335277366583,-0.7750454690784827
90,atlas_no_rejection,4,2.7383275765437434,True,-0.7205262142032538,6.1971813672907405,archive_summaries,3.513373045622226,1.8690335277366583,-0.7750454690784827
90,semantic_forced,4,2.076147419164428,True,-0.046091235701455346,4.198386074030311,archive_summaries,3.513373045622226,1.8690335277366583,-1.4372256264577983
90,ivw_meta,4,1.107216999352789,True,,,archive_summaries,3.513373045622226,1.8690335277366583,-2.4061560462694374
90,random_effects_meta,4,1.107216999352789,True,,,archive_summaries,3.513373045622226,1.8690335277366583,-2.4061560462694374
90,full_nearest,4,-2.107152601327062,True,,,archive_summaries,3.513373045622226,1.8690335277366583,-5.620525646949288
90,ridge_meta_regression,4,2.2067314326548204,True,,,archive_summaries,3.513373045622226,1.8690335277366583,-1.3066416129674057
90,rbf_kernel_ridge,4,2.092169822995074,True,,,archive_summaries,3.513373045622226,1.8690335277366583,-1.421203222627152
90,unit_ridge_t_learner,4,1.2343987011491147,True,,,source_individuals,3.513373045622226,1.8690335277366583,-2.278974344473111
90,atlas,5,1.4794413042136068,False,-2.5384628224369266,5.49734543086414,archive_summaries,2.1519238654967934,1.2065721897577595,-0.6724825612831866
90,atlas_no_rejection,5,1.4794413042136068,True,-2.349233335320413,5.308115943747627,archive_summaries,2.1519238654967934,1.2065721897577595,-0.6724825612831866
90,semantic_forced,5,2.0841379519110674,True,-0.1553166780080244,4.323592581830159,archive_summaries,2.1519238654967934,1.2065721897577595,-0.06778591358572594
90,ivw_meta,5,1.107216999352789,True,,,archive_summaries,2.1519238654967934,1.2065721897577595,-1.0447068661440044
90,random_effects_meta,5,1.107216999352789,True,,,archive_summaries,2.1519238654967934,1.2065721897577595,-1.0447068661440044
90,full_nearest,5,-2.107152601327062,True,,,archive_summaries,2.1519238654967934,1.2065721897577595,-4.259076466823855
90,ridge_meta_regression,5,1.972311410305577,True,,,archive_summaries,2.1519238654967934,1.2065721897577595,-0.17961245519121638
90,rbf_kernel_ridge,5,1.9542041553901082,True,,,archive_summaries,2.1519238654967934,1.2065721897577595,-0.1977197101066852
90,unit_ridge_t_learner,5,1.1888977308149322,True,,,source_individuals,2.1519238654967934,1.2065721897577595,-0.9630261346818612
91,atlas,0,0.22042533901925157,False,-3.1577617046894604,3.5986123827279632,archive_summaries,-0.34238929637018156,1.4048338494101105,0.5628146353894331
91,atlas_no_rejection,0,0.22042533901925157,True,-2.7724848836709786,3.2133355617094814,archive_summaries,-0.34238929637018156,1.4048338494101105,0.5628146353894331
91,semantic_forced,0,1.2427524899593363,True,-0.3718266324325967,2.8573316123512695,archive_summaries,-0.34238929637018156,1.4048338494101105,1.5851417863295179
91,ivw_meta,0,1.7435301928134368,True,,,archive_summaries,-0.34238929637018156,1.4048338494101105,2.0859194891836186
91,random_effects_meta,0,1.713239388476472,True,,,archive_summaries,-0.34238929637018156,1.4048338494101105,2.0556286848466536
91,full_nearest,0,-0.7793165927750971,True,,,archive_summaries,-0.34238929637018156,1.4048338494101105,-0.43692729640491557
91,ridge_meta_regression,0,4.053828893749184,True,,,archive_summaries,-0.34238929637018156,1.4048338494101105,4.396218190119366
91,rbf_kernel_ridge,0,-0.25772789844341015,True,,,archive_summaries,-0.34238929637018156,1.4048338494101105,0.08466139792677141
91,unit_ridge_t_learner,0,0.5849693180786402,True,,,source_individuals,-0.34238929637018156,1.4048338494101105,0.9273586144488217
91,atlas,1,2.39471146044739,True,-0.5682927554908734,5.357715676385654,archive_summaries,2.9875544153473457,1.6710771266779152,-0.5928429548999556
91,atlas_no_rejection,1,2.39471146044739,True,-0.30136976049281117,5.090792681387591,archive_summaries,2.9875544153473457,1.6710771266779152,-0.5928429548999556
91,semantic_forced,1,2.0079167561902427,True,0.4025365271330168,3.6132969852474686,archive_summaries,2.9875544153473457,1.6710771266779152,-0.979637659157103
91,ivw_meta,1,1.7435301928134368,True,,,archive_summaries,2.9875544153473457,1.6710771266779152,-1.2440242225339089
91,random_effects_meta,1,1.713239388476472,True,,,archive_summaries,2.9875544153473457,1.6710771266779152,-1.2743150268708736
91,full_nearest,1,5.554066212702659,True,,,archive_summaries,2.9875544153473457,1.6710771266779152,2.566511797355313
91,ridge_meta_regression,1,5.573692925402981,True,,,archive_summaries,2.9875544153473457,1.6710771266779152,2.5861385100556356
91,rbf_kernel_ridge,1,3.9434130238085396,True,,,archive_summaries,2.9875544153473457,1.6710771266779152,0.955858608461194
91,unit_ridge_t_learner,1,3.0503856919490784,True,,,source_individuals,2.9875544153473457,1.6710771266779152,0.06283127660173271
91,atlas,2,0.6120560766233752,True,-2.528654973964419,3.752767127211169,archive_summaries,1.4590582497006377,1.6186150339094123,-0.8470021730772624
91,atlas_no_rejection,2,0.6120560766233752,True,-2.1551878540171208,3.379300007263871,archive_summaries,1.4590582497006377,1.6186150339094123,-0.8470021730772624
91,semantic_forced,2,1.2256721180809045,True,-0.3959713066566597,2.8473155428184684,archive_summaries,1.4590582497006377,1.6186150339094123,-0.2333861316197332
91,ivw_meta,2,1.7435301928134368,True,,,archive_summaries,1.4590582497006377,1.6186150339094123,0.2844719431127991
91,random_effects_meta,2,1.713239388476472,True,,,archive_summaries,1.4590582497006377,1.6186150339094123,0.25418113877583437
91,full_nearest,2,-2.579531909608005,True,,,archive_summaries,1.4590582497006377,1.6186150339094123,-4.038590159308643
91,ridge_meta_regression,2,6.663409075162331,True,,,archive_summaries,1.4590582497006377,1.6186150339094123,5.2043508254616935
91,rbf_kernel_ridge,2,0.6373447862195332,True,,,archive_summaries,1.4590582497006377,1.6186150339094123,-0.8217134634811045
