seed_batch,replicate,split_seed,target_object_id,pc1,pc2,heldout_local_contrast,reconstructed_contrast,absolute_reconstruction_error,accepted,certificate_radius,support_component,statistical_component,interval_width
0,2,3518846384,local_099,-2.7991976070301092,-0.03771030219619101,0.9317134751092819,-0.44674244953185527,1.3784559246411372,True,1.7317050279499033,0.36423425208858634,1.367470775861317,3.463410055899806
0,2,3518846384,local_104,1.0458354553515201,-0.3360919135789393,3.653826071602956,3.9198974892280556,0.26607141762509956,True,2.6089768327513094,0.3848652788107007,2.2241115539406087,5.217953665502619
0,2,3518846384,local_105,-1.2512087995314978,-0.7427184341516534,2.4518820236124466,1.801187216299104,0.6506948073133425,True,3.2911905521129508,0.4388736584631218,2.852316893649829,6.5823811042259015
0,2,3518846384,local_111,0.391438721884527,-0.5187723499295654,3.890250156784058,2.498650214467297,1.3915999423167613,True,2.3098765931033753,0.5166622318971347,1.7932143612062406,4.619753186206751
0,3,1039629802,local_002,3.2497920769421724,0.29443475884283377,0.22199857905345688,1.0564767354042481,0.8344781563507913,True,3.0714543911616965,1.1232870394380245,1.948167351723672,6.142908782323393
0,3,1039629802,local_004,0.7123925093361396,-0.7929560795628144,3.22451144482467,3.801201738202751,0.5766902933780811,True,2.4058240154632724,0.4173525994312455,1.988471416032027,4.811648030926545
0,3,1039629802,local_007,1.5608012769808957,-1.2002359527976414,3.4813968680245533,3.0475289877677,0.4338678802568534,True,2.822721973766694,0.702160107230637,2.120561866536057,5.645443947533388
0,3,1039629802,local_011,1.4097025193829202,-1.0037363140595954,3.1613948953701905,5.496832170862677,2.335437275492487,False,3.5015257737279653,0.7074245354511723,2.794101238276793,7.0030515474559305
0,3,1039629802,local_023,-0.038250131935015926,-0.24061894351625362,2.1357396777226367,1.8040418777487643,0.3316977999738724,True,3.2254040237701447,1.0116875025072893,2.2137165212628553,6.450808047540289
0,3,1039629802,local_026,-0.18051877989420922,-0.2841225698274764,3.3589079998016356,3.282377214181137,0.07653078562049842,True,2.7197996173657817,0.83820541144487,1.8815942059209116,5.439599234731563
0,3,1039629802,local_027,1.9615630284503007,-1.3563548592985808,6.076206580528844,6.163191957741601,0.08698537721275734,True,2.716674274999093,0.3838565018104678,2.3328177731886255,5.433348549998186
0,3,1039629802,local_033,-0.5424368719445116,0.8959084823244202,2.6824910593668623,2.7021041224177793,0.019613063050917035,True,2.447759963775511,0.5011658616355343,1.9465941021399766,4.895519927551021
0,3,1039629802,local_034,0.6417728838529045,-1.7044975811549088,5.389327648608717,5.159791240179426,0.2295364084292908,False,3.383114227756881,0.6476938068298285,2.7354204209270523,6.766228455513763
0,3,1039629802,local_036,-2.0421420476106977,-0.09492193313614562,0.5736582618550501,0.4226937263342913,0.15096453552075878,True,1.79366939769914,0.46354615306325836,1.3301232446358817,3.58733879539828
0,3,1039629802,local_043,1.210095849090365,-0.009559285629922776,2.162841306612088,3.8599532246511847,1.6971119180390968,True,3.1576195930388993,0.837697477461478,2.3199221155774215,6.3152391860777985
0,3,1039629802,local_044,3.5146718675810993,0.058255648824165986,2.4753185280143444,1.8478299517389543,0.6274885762753901,True,3.1659966160726793,0.7448221136504536,2.4211745024222258,6.33199323214536
0,3,1039629802,local_049,0.6287277097023648,-0.4641050633042861,0.40147541748046756,-0.2745656524198053,0.6760410699002728,True,2.8077175356733943,0.7134867507025843,2.09423078497081,5.615435071346789
0,3,1039629802,local_050,1.760674782698319,5.476924146492508,1.2550455169936798,1.2785446343130746,0.023499117319394802,False,3.454096359749865,1.015197894939801,2.438898464810064,6.90819271949973
0,3,1039629802,local_052,-0.023531183145550187,5.998584528116516,1.2522175806439106,0.999887837146578,0.2523297434973326,False,4.754189363006832,0.8046092407423879,3.9495801222644435,9.508378726013664
0,3,1039629802,local_061,-0.8773584744031749,0.9457095134242471,0.5634527334314603,1.3926113607634767,0.8291586273320164,True,2.45658818099732,0.7627489691991249,1.6938392117981949,4.91317636199464
0,3,1039629802,local_063,-2.6670541407552095,-0.12277580798098542,-1.3297262114025306,-0.13882469903665115,1.1909015123658795,True,1.8917022260502898,0.422751839782084,1.4689503862682058,3.7834044521005796
0,3,1039629802,local_071,0.14989191574478114,5.863523796772882,1.6104133850546454,1.310580856299785,0.29983252875486044,True,3.2548519683265584,0.545878841653041,2.7089731266735173,6.509703936653117
0,3,1039629802,local_076,-1.293898297110151,-0.27765386800014663,2.421905947816138,0.0036148160846366864,2.4182911317315017,True,1.570049294114568,0.5253588396323512,1.0446904544822169,3.140098588229136
0,3,1039629802,local_080,-0.6659324516941341,-0.020071403745315682,1.3884928186035155,0.2133078399027763,1.1751849787007391,True,2.6638610821323083,0.8292537247807478,1.8346073573515604,5.327722164264617
0,3,1039629802,local_082,-1.2012931476708681,-0.0501126281066171,1.2303015876183143,0.4978335656271225,0.7324680219911919,True,2.183088943416361,0.6371577680696462,1.545931175346715,4.366177886832722
0,3,1039629802,local_086,-0.5185858308727754,-0.2005063301888428,-1.1420851462190953,0.36928221481283274,1.511367361031928,True,1.9342834395964483,0.6281001360507136,1.3061833035457346,3.8685668791928967
0,3,1039629802,local_088,1.7561590985223667,-0.1731114805702994,2.8589108825256133,2.244551418727619,0.6143594637979941,False,3.3350595153077536,1.0759733465356645,2.259086168772089,6.670119030615506
0,3,1039629802,local_092,-0.7421234022779064,-0.7123199860947216,-0.8974462428457253,1.2185031073174113,2.1159493501631363,True,3.118897846532936,0.4165035260005125,2.7023943205324232,6.237795693065872
0,3,1039629802,local_099,-2.7991976070301092,-0.03771030219619101,0.9317134751092819,0.09729082205250378,0.8344226530567782,True,2.2142487110806903,0.4586931144576946,1.7555555966229959,4.428497422161381
0,3,1039629802,local_102,-1.4997920610953346,-0.7446341657666257,-0.08665273386637384,0.6818768801393358,0.7685296140057096,True,3.261544964993336,0.6710229350012873,2.590522029992049,6.523089929986672
0,3,1039629802,local_103,0.1651033041200809,-0.3750748868098575,2.151451302490235,1.768970322732319,0.38248097975791584,True,2.7955211615605666,0.9713258186343099,1.8241953429262565,5.591042323121133
0,3,1039629802,local_104,1.0458354553515201,-0.3360919135789393,3.653826071602956,4.380490989791447,0.726664918188491,False,3.371797329379585,0.5021072717655498,2.869690057614035,6.74359465875917
0,4,2447285369,local_002,3.2497920769421724,0.29443475884283377,0.22199857905345688,0.9669483370406653,0.7449497579872084,False,3.444415090486313,1.2305719217216795,2.213843168764633,6.888830180972626
0,4,2447285369,local_006,1.1371008353109753,-1.4199982071033685,6.879289266540233,5.713480855668266,1.1658084108719677,True,3.0041705429430996,0.7067273610033609,2.2974431819397387,6.0083410858862
0,4,2447285369,local_013,-1.3801894575152416,1.000555173078204,1.20465650201613,2.3623443719480033,1.1576878699318733,True,2.3953744637802794,0.7344100243336793,1.6609644394465999,4.790748927560559
0,4,2447285369,local_015,3.895434214215513,-0.6593435483587626,2.732424938964845,3.1895661411449345,0.4571412021800896,False,3.5539700751550183,1.523387861405677,2.0305822137493412,7.107940150310037
0,4,2447285369,local_018,3.4457542071455705,-0.6060611208389725,0.030611106676933453,0.33700969504162337,0.3063985883646899,False,5.076390869679013,1.6211561099685068,3.4552347597105064,10.152781739358026
0,4,2447285369,local_022,2.5289767772317915,-0.3525405293673251,2.3066353384254437,3.4719582886856744,1.1653229502602307,False,3.9348919562951936,0.6948301108291928,3.240061845466001,7.869783912590387
0,4,2447285369,local_023,-0.038250131935015926,-0.24061894351625362,2.1357396777226367,1.9566966065232734,0.17904307119936336,True,2.6955256997994246,0.41051128955244764,2.2850144102469767,5.391051399598849
0,4,2447285369,local_026,-0.18051877989420922,-0.2841225698274764,3.3589079998016356,3.029876610465804,0.32903138933583165,True,2.7972452623368547,0.8790572440040286,1.9181880183328262,5.594490524673709
0,4,2447285369,local_037,-0.9078244340747956,0.8588819294739267,1.3433813583374024,1.549996724025402,0.20661536568799965,True,2.3602918181470565,0.685337604719578,1.6749542134274784,4.720583636294113
0,4,2447285369,local_040,-2.303494734445533,-0.05511785118429728,1.2805820576985676,1.371146189837321,0.09056413213875336,True,2.2622042999343535,0.6231950755092421,1.639009224425111,4.524408599868707
0,4,2447285369,local_043,1.210095849090365,-0.009559285629922776,2.162841306612088,3.0774895020838082,0.9146481954717203,False,3.330427759298211,0.6050780286466362,2.725349730651575,6.660855518596422
0,4,2447285369,local_047,-2.268356790936038,-0.23723674738198064,-0.7585864227082997,0.03397607131656078,0.7925624940248605,True,1.6549618921256497,0.45214472092965147,1.2028171711959983,3.3099237842512994
0,4,2447285369,local_049,0.6287277097023648,-0.4641050633042861,0.40147541748046756,-0.2763442583231184,0.6778196758035859,True,2.811918355604757,0.7133159495231651,2.098602406081592,5.623836711209514
0,4,2447285369,local_050,1.760674782698319,5.476924146492508,1.2550455169936798,1.2780530420831269,0.023007525089447034,False,3.460088614166083,1.014187452505927,2.445901161660156,6.920177228332166
0,4,2447285369,local_055,1.6383809321440104,-1.0726060175695855,5.689955578486124,3.79767577809403,1.8922798003920942,True,2.378779484123921,0.525110761482928,1.853668722640993,4.757558968247842
0,4,2447285369,local_057,0.9339695618223558,-0.6146023292114023,2.579870385869344,3.6399148342257757,1.0600444483564315,True,2.580117797581834,0.582188143455589,1.9979296541262448,5.160235595163668
0,4,2447285369,local_058,1.540468881622365,-0.4587381707549099,2.037608550976484,3.620205039638409,1.5825964886619248,False,3.5584194255889647,0.7379046552067167,2.820514770382248,7.1168388511779295
0,4,2447285369,local_060,1.9363029983659203,-1.2233517315013342,6.356271346400899,5.041336405552406,1.3149349408484925,True,3.2288423768938777,0.48624377170549726,2.7425986051883804,6.457684753787754
0,4,2447285369,local_061,-0.8773584744031749,0.9457095134242471,0.5634527334314603,1.5262823023729237,0.9628295689414634,True,2.84792587076489,0.8900905599888577,1.9578353107760322,5.69585174152978
0,4,2447285369,local_064,0.9897807201449788,-0.17096028795406223,1.0780569239524018,-0.9173920341202577,1.9954489580726595,True,2.130502694461959,0.5050500745954264,1.6254526198665327,4.261005388923918
0,4,2447285369,local_065,-1.6848416489281408,-0.4725726632186117,1.9529419112666955,0.5819563628962077,1.3709855483704878,True,1.8176592080973921,0.4922701695280367,1.3253890385693554,3.6353184161947842
0,4,2447285369,local_078,0.4242161442736185,-0.7321754487660358,4.369789645512899,2.9810688853388787,1.3887207601740204,True,2.6635230621895656,0.45040852983324886,2.213114532356317,5.327046124379131
0,4,2447285369,local_081,1.6393305439393169,-1.4781635232978165,3.3972131688044627,4.024619354075224,0.6274061852707611,True,2.856352851002748,0.5345898164575497,2.3217630345451985,5.712705702005497
0,4,2447285369,local_090,-0.564803951377932,-0.09243354603543363,-0.004471062320401842,0.1237588695243753,0.12822993184477716,True,1.3660519940631115,0.46238178856586415,0.9036702054972474,2.732103988126223
0,4,2447285369,local_092,-0.7421234022779064,-0.7123199860947216,-0.8974462428457253,1.2184765030772844,2.11592274592301,True,3.1189126590374396,0.4165029408226352,2.7024097182148044,6.237825318074879
0,4,2447285369,local_093,-2.177327765131337,-0.5513069535987809,0.8240073865594715,0.7697456325997237,0.05426175395974775,True,2.348823582735441,0.5797281190710685,1.7690954636643725,4.697647165470882
0,4,2447285369,local_094,-0.16964130627183818,0.9132649099129715,1.51784085591634,1.2896649850082125,0.22817587090812763,True,2.5694985845858893,0.3768745611063964,2.192624023479493,5.138997169171779
0,4,2447285369,local_110,-2.5350017144439247,-0.08821317424906,-0.9447126583523211,0.5216995984620845,1.4664122568144056,True,1.8460990068558496,0.536666238128312,1.3094327687275376,3.692198013711699
0,5,4238089366,local_007,1.5608012769808957,-1.2002359527976414,3.4813968680245533,3.2334652836682127,0.24793158435634055,True,2.8482268347415314,0.6969681703511255,2.1512586643904057,5.696453669483063
0,5,4238089366,local_009,0.25583466746046163,1.0164698255997393,0.2851447825113933,1.3946078985888533,1.10946311607746,False,3.5631492147321655,0.6593307482317835,2.903818466500382,7.126298429464331
0,5,4238089366,local_012,0.1925404293443072,-0.7261814797309618,1.4269447016473267,2.8153438522525747,1.388399150605248,True,3.0567615958330894,0.6905833902574532,2.366178205575636,6.113523191666179
0,5,4238089366,local_013,-1.3801894575152416,1.000555173078204,1.20465650201613,1.359497207709534,0.15484070569340402,True,2.5208668941093446,0.7274803707352598,1.7933865233740847,5.041733788218689
