sweep_key,sweep_label,level,method,repetitions,accepted_repetitions,acceptance_rate,rejection_rate,accepted_mae,accepted_rmse,accepted_bias,accepted_sign_accuracy,interval_coverage,mean_interval_width,mean_certificate_radius,mean_representation_term,mean_curvature_term,mean_hidden_moderator_term
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.4,semantic_forced,200,200,1.0,0.0,0.20818415516434663,0.2603772453223994,-0.13138219222884215,0.795,1.0,5.7396091559080125,2.8698045779540062,0.6185760520282,0.9085223122360631,1.2400000000000002
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.4,nearest_semantic,200,200,1.0,0.0,0.4554784955503882,0.5641303892854687,-0.050805874115100756,0.74,1.0,6.185078761727091,3.0925393808635455,1.5809190777154214,0.0,1.2400000000000002
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.4,global_mean,200,200,1.0,0.0,0.2677683612714138,0.33543386678711923,-0.14711443215021422,0.73,1.0,6.48691793643342,3.24345896821671,0.8430967842232309,1.0643299048614865,1.2400000000000002
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.6,atlas,200,0,0.0,1.0,,,,,1.0,5.88356038393664,2.94178019196832,0.00923390617708991,0.9571565340431205,1.8599999999999997
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.6,atlas_no_rejection,200,200,1.0,0.0,0.1495522626390866,0.1783224328334837,-0.13677035323150058,0.88,1.0,5.88356038393664,2.94178019196832,0.00923390617708991,0.9571565340431205,1.8599999999999997
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.6,semantic_forced,200,200,1.0,0.0,0.20818415516434663,0.2603772453223994,-0.13138219222884215,0.795,1.0,6.979609155908011,3.4898045779540054,0.6185760520282,0.9085223122360631,1.8599999999999997
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.6,nearest_semantic,200,200,1.0,0.0,0.4554784955503882,0.5641303892854687,-0.050805874115100756,0.74,1.0,7.4250787617270895,3.7125393808635447,1.5809190777154214,0.0,1.8599999999999997
moderator_sensitivity_radius,hidden moderator sensitivity radius,0.6,global_mean,200,200,1.0,0.0,0.2677683612714138,0.33543386678711923,-0.14711443215021422,0.73,1.0,7.726917936433418,3.863458968216709,0.8430967842232309,1.0643299048614865,1.8599999999999997
sample_size,units per experiment,100.0,atlas,200,50,0.25,0.75,0.13305537078633684,0.16084377861658514,-0.10939035750111056,0.92,1.0,3.6227303269203937,1.8113651634601968,0.027546954011064467,0.93113220250004,0.6200000000000001
sample_size,units per experiment,100.0,atlas_no_rejection,200,200,1.0,0.0,0.1527981428529743,0.1871359753155172,-0.12634272186480103,0.87,1.0,3.6227303269203937,1.8113651634601968,0.027546954011064467,0.93113220250004,0.6200000000000001
sample_size,units per experiment,100.0,semantic_forced,200,200,1.0,0.0,0.2238693148338855,0.2916268539750978,-0.13183467851512692,0.8,1.0,4.74893125965173,2.374465629825865,0.6453783488463688,0.9038689022363446,0.6200000000000001
sample_size,units per experiment,100.0,nearest_semantic,200,200,1.0,0.0,0.4830358950880793,0.6015713196570512,-0.08520813471466666,0.715,1.0,5.52189702131194,2.76094851065597,1.597707904359721,0.0,0.6200000000000001
sample_size,units per experiment,100.0,global_mean,200,200,1.0,0.0,0.2961774766607757,0.37887232609822546,-0.15192440759827533,0.785,1.0,5.518130512204397,2.7590652561021987,0.899898749600137,1.047101948238078,0.6200000000000001
