method,seed_batch,replicate,split_seed,target_object_id,heldout_local_contrast,reconstructed_contrast,signed_reconstruction_error,absolute_reconstruction_error,accepted,interval_lower,interval_upper,interval_includes_reference,certificate_radius
global_mean,1,9,3964917916,local_087,-0.3145730268546387,1.7150957485693044,2.029668775423943,2.029668775423943,True,0.6253006353266377,2.804890861811971,False,1.0897951132426666
atlas,1,9,3964917916,local_095,-0.6319926675649787,-0.6846687584385935,-0.0526760908736148,0.0526760908736148,True,-3.195861096503218,1.826523579626031,True,2.5111923380646246
atlas_no_rejection,1,9,3964917916,local_095,-0.6319926675649787,-0.6846687584385935,-0.0526760908736148,0.0526760908736148,True,-3.0938056385766637,1.7244681216994766,True,2.40913688013807
semantic_forced,1,9,3964917916,local_095,-0.6319926675649787,0.15776069373898596,0.7897533613039647,0.7897533613039647,True,-0.7541937570987431,1.069715144576715,True,0.9119544508377291
nearest_semantic,1,9,3964917916,local_095,-0.6319926675649787,1.9529419112666955,2.584934578831674,2.584934578831674,True,-0.9321710880769531,4.838054910610344,True,2.8851129993436486
global_mean,1,9,3964917916,local_095,-0.6319926675649787,1.7150957485693044,2.347088416134283,2.347088416134283,True,0.7720040802664168,2.6581874168721917,False,0.9430916683028876
atlas,1,9,3964917916,local_100,-1.7801574299070566,0.6920195943339189,2.4721770242409757,2.4721770242409757,True,-1.6573146498273654,3.041353838495203,False,2.3493342441612843
atlas_no_rejection,1,9,3964917916,local_100,-1.7801574299070566,0.6920195943339189,2.4721770242409757,2.4721770242409757,True,-1.5435598872656835,2.9275990759335215,False,2.2355794815996024
semantic_forced,1,9,3964917916,local_100,-1.7801574299070566,0.2623402666783322,2.042497696585389,2.042497696585389,True,-0.9931743263886329,1.5178548597452974,False,1.2555145930669651
nearest_semantic,1,9,3964917916,local_100,-1.7801574299070566,0.40147541748046756,2.181632847387524,2.181632847387524,True,-4.911012010267674,5.713962845228609,True,5.312487427748142
global_mean,1,9,3964917916,local_100,-1.7801574299070566,1.7150957485693044,3.4952531784763607,3.4952531784763607,True,0.8611333067637148,2.5690581903748937,False,0.8539624418055896
atlas,1,9,3964917916,local_101,3.3243548706847355,2.520115701229096,-0.8042391694556397,0.8042391694556397,False,-0.9817968676607669,6.022028270118959,True,3.5019125688898627
atlas_no_rejection,1,9,3964917916,local_101,3.3243548706847355,2.520115701229096,-0.8042391694556397,0.8042391694556397,True,-0.7873974369063674,5.827628839364559,True,3.307513138135463
semantic_forced,1,9,3964917916,local_101,3.3243548706847355,2.9535098525449732,-0.37084501813976223,0.37084501813976223,True,1.3644611649801617,4.542558540109785,True,1.5890486875648115
nearest_semantic,1,9,3964917916,local_101,3.3243548706847355,3.3972131688044627,0.07285829811972722,0.07285829811972722,True,-1.2197667884919836,8.01419312610091,True,4.616979957296446
global_mean,1,9,3964917916,local_101,3.3243548706847355,1.7150957485693044,-1.609259122115431,1.609259122115431,True,0.24085313035657796,3.1893383667820308,False,1.4742426182127264
atlas,1,9,3964917916,local_107,-1.117637334187826,0.6567143919776943,1.7743517261655204,1.7743517261655204,True,-1.0816714567986767,2.3951002407540654,False,1.738385848776371
atlas_no_rejection,1,9,3964917916,local_107,-1.117637334187826,0.6567143919776943,1.7743517261655204,1.7743517261655204,True,-0.9845412926009365,2.297970076556325,False,1.6412556845786308
semantic_forced,1,9,3964917916,local_107,-1.117637334187826,0.1083591371944178,1.2259964713822438,1.2259964713822438,True,-0.9606760574664402,1.1773943318552758,False,1.069035194660858
nearest_semantic,1,9,3964917916,local_107,-1.117637334187826,0.36404961917274914,1.4816869533605752,1.4816869533605752,True,-3.1706439276579306,3.898743166003429,True,3.5346935468306797
global_mean,1,9,3964917916,local_107,-1.117637334187826,1.7150957485693044,2.83273308275713,2.83273308275713,True,0.7151816464924092,2.7150098506461995,False,0.9999141020768951
atlas,1,10,1500031395,local_001,1.725786379496256,1.4412307874472245,-0.28455559204903147,0.28455559204903147,False,-2.053729360868597,4.936190935763046,True,3.4949601483158212
atlas_no_rejection,1,10,1500031395,local_001,1.725786379496256,1.4412307874472245,-0.28455559204903147,0.28455559204903147,True,-1.8655097467416921,4.747971321636141,True,3.3067405341889167
semantic_forced,1,10,1500031395,local_001,1.725786379496256,1.3057635203744107,-0.42002285912184534,0.42002285912184534,True,-0.8896484531204745,3.5011754938692956,True,2.195411973494885
nearest_semantic,1,10,1500031395,local_001,1.725786379496256,1.2955399081796255,-0.4302464713166305,0.4302464713166305,True,-2.5993179612712094,5.19039777763046,True,3.894857869450835
global_mean,1,10,1500031395,local_001,1.725786379496256,1.81439584901676,0.08860946952050397,0.08860946952050397,True,-0.654424061952873,4.283215759986393,True,2.468819910969633
atlas,1,10,1500031395,local_015,2.732424938964845,2.786800432218041,0.054375493253195906,0.054375493253195906,True,-0.50390204345869,6.077502907894772,True,3.290702475676731
atlas_no_rejection,1,10,1500031395,local_015,2.732424938964845,2.786800432218041,0.054375493253195906,0.054375493253195906,True,-0.14916946166290979,5.722770326098992,True,2.9359698938809506
semantic_forced,1,10,1500031395,local_015,2.732424938964845,4.117660304494826,1.3852353655299807,1.3852353655299807,True,2.5600081227409484,5.675312486248703,True,1.5576521817538773
nearest_semantic,1,10,1500031395,local_015,2.732424938964845,5.689955578486124,2.9575306395212793,2.9575306395212793,True,1.8754732848553672,9.504437872116881,True,3.814482293630757
global_mean,1,10,1500031395,local_015,2.732424938964845,1.81439584901676,-0.918029089948085,0.918029089948085,True,0.45365130391841113,3.175140394115109,True,1.3607445450983489
atlas,1,10,1500031395,local_021,0.766750504069857,0.4541277584903187,-0.3126227455795383,0.3126227455795383,True,-2.6129871314993127,3.52124264847995,True,3.0671148899896314
atlas_no_rejection,1,10,1500031395,local_021,0.766750504069857,0.4541277584903187,-0.3126227455795383,0.3126227455795383,True,-2.3663930289220914,3.274648545902729,True,2.82052078741241
semantic_forced,1,10,1500031395,local_021,0.766750504069857,1.4170650427177538,0.6503145386478968,0.6503145386478968,True,-0.866538291879305,3.7006683773148126,True,2.2836033345970588
nearest_semantic,1,10,1500031395,local_021,0.766750504069857,3.4387797773024618,2.6720292732326048,2.6720292732326048,True,-4.189574545259621,11.067134099864544,True,7.628354322562083
global_mean,1,10,1500031395,local_021,0.766750504069857,1.81439584901676,1.047645344946903,1.047645344946903,True,0.9724462133867928,2.656345484646727,False,0.8419496356299672
atlas,1,10,1500031395,local_022,2.3066353384254437,2.355010078932475,0.048374740507031166,0.048374740507031166,True,-0.6634050642668816,5.373425222131831,True,3.0184151431993564
atlas_no_rejection,1,10,1500031395,local_022,2.3066353384254437,2.355010078932475,0.048374740507031166,0.048374740507031166,True,-0.4829569296935752,5.192977087558525,True,2.83796700862605
semantic_forced,1,10,1500031395,local_022,2.3066353384254437,2.49878772051091,0.19215238208546648,0.19215238208546648,True,1.1437335976608358,3.8538418433609847,True,1.3550541228500743
nearest_semantic,1,10,1500031395,local_022,2.3066353384254437,1.4627749467232762,-0.8438603917021674,0.8438603917021674,True,-3.1057523240305427,6.031302217477095,True,4.568527270753819
global_mean,1,10,1500031395,local_022,2.3066353384254437,1.81439584901676,-0.4922394894086837,0.4922394894086837,True,0.5201128171206086,3.1086788809129113,True,1.2942830318961513
atlas,1,10,1500031395,local_025,-1.493498512759774,0.08533325435606676,1.5788317671158407,1.5788317671158407,False,-3.709720632519517,3.8803871412316506,True,3.795053886875584
atlas_no_rejection,1,10,1500031395,local_025,-1.493498512759774,0.08533325435606676,1.5788317671158407,1.5788317671158407,True,-3.284521044825326,3.4551875535374594,True,3.3698542991813927
semantic_forced,1,10,1500031395,local_025,-1.493498512759774,0.7052530871404401,2.198751599900214,2.198751599900214,True,-0.7943158086489697,2.20482198292985,False,1.4995688957894098
nearest_semantic,1,10,1500031395,local_025,-1.493498512759774,-0.08665273386637384,1.4068457788934001,1.4068457788934001,True,-6.637939287997656,6.4646338202649085,True,6.551286554131282
global_mean,1,10,1500031395,local_025,-1.493498512759774,1.81439584901676,3.307894361776534,3.307894361776534,True,0.8268383370711114,2.8019533609624085,False,0.9875575119456486
atlas,1,10,1500031395,local_026,3.3589079998016356,3.3104455724247814,-0.048462427376854134,0.048462427376854134,True,0.35994367151336704,6.260947473336196,True,2.9505019009114144
atlas_no_rejection,1,10,1500031395,local_026,3.3589079998016356,3.3104455724247814,-0.048462427376854134,0.048462427376854134,True,0.5785532734639629,6.0423378713856,True,2.7318922989608185
semantic_forced,1,10,1500031395,local_026,3.3589079998016356,1.937382446008705,-1.4215255537929306,1.4215255537929306,True,0.6532710569042188,3.221493835113191,False,1.2841113891044862
nearest_semantic,1,10,1500031395,local_026,3.3589079998016356,3.890250156784058,0.5313421569824226,0.5313421569824226,True,-0.23291550139128825,8.013415814959405,True,4.123165658175346
global_mean,1,10,1500031395,local_026,3.3589079998016356,1.81439584901676,-1.5445121507848756,1.5445121507848756,True,0.6884074651357772,2.9403842328977428,False,1.1259883838809828
atlas,1,10,1500031395,local_029,0.7981878952777652,1.1640376253630238,0.36584973008525856,0.36584973008525856,True,-0.9671982370991608,3.2952734878252086,True,2.1312358624621845
atlas_no_rejection,1,10,1500031395,local_029,0.7981878952777652,1.1640376253630238,0.36584973008525856,0.36584973008525856,True,-0.777372725852066,3.1054479765781133,True,1.9414103512150898
semantic_forced,1,10,1500031395,local_029,0.7981878952777652,0.5033025965146813,-0.2948852987630839,0.2948852987630839,True,-0.5555155733596502,1.5621207663890129,True,1.0588181698743315
nearest_semantic,1,10,1500031395,local_029,0.7981878952777652,-0.3145730268546387,-1.112760922132404,1.112760922132404,True,-3.938951921057571,3.3098058673482935,True,3.6243788942029322
global_mean,1,10,1500031395,local_029,0.7981878952777652,1.81439584901676,1.0162079537389948,1.0162079537389948,True,0.6152469919182726,3.0135447061152476,True,1.1991488570984874
atlas,1,10,1500031395,local_032,0.6554998568021326,0.5340322863885425,-0.12146757041359013,0.12146757041359013,True,-1.220252067611946,2.2883166403890307,True,1.7542843540004884
atlas_no_rejection,1,10,1500031395,local_032,0.6554998568021326,0.5340322863885425,-0.12146757041359013,0.12146757041359013,True,-1.0830896834993853,2.1511542562764703,True,1.6171219698879278
semantic_forced,1,10,1500031395,local_032,0.6554998568021326,-0.12057763679942465,-0.7760774936015573,0.7760774936015573,True,-1.6101261431388245,1.3689708695399752,True,1.4895485063393998
nearest_semantic,1,10,1500031395,local_032,0.6554998568021326,-0.7585864227082997,-1.4140862795104323,1.4140862795104323,True,-3.762259762369145,2.2450869169525456,True,3.0036733396608453
global_mean,1,10,1500031395,local_032,0.6554998568021326,1.81439584901676,1.1588959922146274,1.1588959922146274,True,0.8038084680255426,2.8249832300079776,False,1.0105873809912174
atlas,1,10,1500031395,local_033,2.6824910593668623,2.693371899685576,0.010880840318713947,0.010880840318713947,True,0.003471079142810307,5.383272720228343,True,2.689900820542766
atlas_no_rejection,1,10,1500031395,local_033,2.6824910593668623,2.693371899685576,0.010880840318713947,0.010880840318713947,True,0.14181738434211155,5.244926415029041,True,2.5515545153434647
semantic_forced,1,10,1500031395,local_033,2.6824910593668623,1.0029474995131542,-1.679543559853708,1.679543559853708,True,-0.22616093453719488,2.2320559335635033,False,1.229108434050349
nearest_semantic,1,10,1500031395,local_033,2.6824910593668623,3.861732006597601,1.1792409472307388,1.1792409472307388,True,0.6237508607397184,7.099713152455484,True,3.2379811458578827
global_mean,1,10,1500031395,local_033,2.6824910593668623,1.81439584901676,-0.8680952103501023,0.8680952103501023,True,0.6766757023752872,2.952115995658233,True,1.1377201466414728
atlas,1,10,1500031395,local_035,3.174158549672741,2.9151614121209777,-0.25899713755176323,0.25899713755176323,True,0.5359501569442342,5.294372667297721,True,2.3792112551767435
atlas_no_rejection,1,10,1500031395,local_035,3.174158549672741,2.9151614121209777,-0.25899713755176323,0.25899713755176323,True,0.6906362127110053,5.13968661153095,True,2.2245251994099724
semantic_forced,1,10,1500031395,local_035,3.174158549672741,2.4056192732627455,-0.7685392764099954,0.7685392764099954,True,1.1007713264943348,3.7104672200311564,True,1.3048479467684106
nearest_semantic,1,10,1500031395,local_035,3.174158549672741,2.9606815474444153,-0.21347700222832566,0.21347700222832566,True,-0.8828263925506272,6.804189487439458,True,3.8435079399950425
global_mean,1,10,1500031395,local_035,3.174158549672741,1.81439584901676,-1.359762700655981,1.359762700655981,True,0.5600157351970625,3.0687759628364573,False,1.2543801138196975
atlas,1,10,1500031395,local_043,2.162841306612088,3.133663957104863,0.9708226504927748,0.9708226504927748,False,-0.41268111227393023,6.680009026483656,True,3.546345069378793
atlas_no_rejection,1,10,1500031395,local_043,2.162841306612088,3.133663957104863,0.9708226504927748,0.9708226504927748,True,-0.25955321406327503,6.526881128273001,True,3.393217171168138
semantic_forced,1,10,1500031395,local_043,2.162841306612088,2.905696541383013,0.742855234770925,0.742855234770925,True,1.4442074032527343,4.367185679513291,True,1.4614891381302786
nearest_semantic,1,10,1500031395,local_043,2.162841306612088,3.653826071602956,1.490984764990868,1.490984764990868,True,-0.685502793525294,7.993154936731206,True,4.33932886512825
global_mean,1,10,1500031395,local_043,2.162841306612088,1.81439584901676,-0.34844545759532797,0.34844545759532797,True,0.37848415127896673,3.250307546754553,True,1.4359116977377933
atlas,1,10,1500031395,local_045,-1.380939162415344,-0.5437569830705429,0.8371821793448011,0.8371821793448011,True,-2.5693991053876077,1.481885139246522,True,2.025642122317065
atlas_no_rejection,1,10,1500031395,local_045,-1.380939162415344,-0.5437569830705429,0.8371821793448011,0.8371821793448011,True,-2.4498265696203845,1.3623126034792985,True,1.9060695865498414
semantic_forced,1,10,1500031395,local_045,-1.380939162415344,0.22673801521827153,1.6076771776336156,1.6076771776336156,True,-0.8677400429294636,1.3212160733660068,False,1.0944780581477351
nearest_semantic,1,10,1500031395,local_045,-1.380939162415344,-0.6319926675649787,0.7489464948503652,0.7489464948503652,True,-4.407368635201355,3.1433833000713975,True,3.7753759676363763
global_mean,1,10,1500031395,local_045,-1.380939162415344,1.81439584901676,3.195335011432104,3.195335011432104,True,0.9165389196006051,2.712252778432915,False,0.8978569294161549
atlas,1,10,1500031395,local_046,1.0081273739306953,0.17311874885862671,-0.8350086250720685,0.8350086250720685,False,-3.4261863832826416,3.772423880999895,True,3.5993051321412683
atlas_no_rejection,1,10,1500031395,local_046,1.0081273739306953,0.17311874885862671,-0.8350086250720685,0.8350086250720685,True,-3.2345320435099523,3.580769541227206,True,3.407650792368579
semantic_forced,1,10,1500031395,local_046,1.0081273739306953,0.8293915674476893,-0.17873580648300602,0.17873580648300602,True,-0.7413628768577818,2.4001460117531606,True,1.570754444305471
nearest_semantic,1,10,1500031395,local_046,1.0081273739306953,3.4387797773024618,2.4306524033717665,2.4306524033717665,True,-4.314720753945326,11.192280308550249,True,7.753500531247788
global_mean,1,10,1500031395,local_046,1.0081273739306953,1.81439584901676,0.8062684750860647,0.8062684750860647,True,1.0047339372054567,2.6240577608280633,True,0.8096619118113032
atlas,1,10,1500031395,local_051,-1.4815165072547063,-0.25023944495156647,1.23127706230314,1.23127706230314,True,-2.127356489891787,1.6268775999886542,True,1.8771170449402206
atlas_no_rejection,1,10,1500031395,local_051,-1.4815165072547063,-0.25023944495156647,1.23127706230314,1.23127706230314,True,-1.9819900703701299,1.4815111804669971,True,1.7317506254185635
semantic_forced,1,10,1500031395,local_051,-1.4815165072547063,0.43855694063565476,1.9200734478903612,1.9200734478903612,True,-0.8308642570893016,1.7079781383606112,False,1.2694211977249563
nearest_semantic,1,10,1500031395,local_051,-1.4815165072547063,0.8240073865594715,2.3055238938141778,2.3055238938141778,True,-1.8681891133528103,3.5162038864717533,True,2.692196499912282
global_mean,1,10,1500031395,local_051,-1.4815165072547063,1.81439584901676,3.295912356271466,3.295912356271466,True,0.872644385835672,2.756147312197848,False,0.9417514631810879
atlas,1,10,1500031395,local_056,0.36404961917274914,1.7043821206899477,1.3403325015171985,1.3403325015171985,False,-2.121487765217898,5.530252006597793,True,3.8258698859078457
atlas_no_rejection,1,10,1500031395,local_056,0.36404961917274914,1.7043821206899477,1.3403325015171985,1.3403325015171985,True,-1.6622897600335236,5.071054001413419,True,3.3666718807234712
semantic_forced,1,10,1500031395,local_056,0.36404961917274914,0.127466981062083,-0.23658263811066613,0.23658263811066613,True,-0.8374688026237519,1.092402764747918,True,0.9649357836858349
nearest_semantic,1,10,1500031395,local_056,0.36404961917274914,-0.6319926675649787,-0.9960422867377279,0.9960422867377279,True,-4.459152894202335,3.195167559072377,True,3.8271602266373557
global_mean,1,10,1500031395,local_056,0.36404961917274914,1.81439584901676,1.4503462298440108,1.4503462298440108,True,0.8152403348776811,2.813551363155839,False,0.9991555141390789
atlas,1,10,1500031395,local_057,2.579870385869344,3.4963915051253176,0.9165211192559735,0.9165211192559735,True,1.0058178571959884,5.986965153054647,True,2.4905736479293292
atlas_no_rejection,1,10,1500031395,local_057,2.579870385869344,3.4963915051253176,0.9165211192559735,0.9165211192559735,True,1.1591159743989605,5.833667035851675,True,2.337275530726357
semantic_forced,1,10,1500031395,local_057,2.579870385869344,2.6460633742584267,0.06619298838908261,0.06619298838908261,True,1.273714931254162,4.018411817262692,True,1.3723484430042647
nearest_semantic,1,10,1500031395,local_057,2.579870385869344,2.8589108825256133,0.2790404966562692,0.2790404966562692,True,-1.2177240192063277,6.935545784257554,True,4.076634901731941
global_mean,1,10,1500031395,local_057,2.579870385869344,1.81439584901676,-0.7654745368525842,0.7654745368525842,True,0.45851474082225985,3.17027695721126,True,1.3558811081945001
atlas,1,10,1500031395,local_060,6.356271346400899,5.272007092821713,-1.0842642535791853,1.0842642535791853,True,2.2993502775133465,8.24466390813008,True,2.972656815308367
atlas_no_rejection,1,10,1500031395,local_060,6.356271346400899,5.272007092821713,-1.0842642535791853,1.0842642535791853,True,2.416801235636015,8.127212950007412,True,2.855205857185698
semantic_forced,1,10,1500031395,local_060,6.356271346400899,4.137795060948218,-2.218476285452681,2.218476285452681,True,2.7966478463043445,5.478942275592091,False,1.3411472146438732
nearest_semantic,1,10,1500031395,local_060,6.356271346400899,6.076206580528844,-0.280064765872055,0.280064765872055,True,1.9878898740626383,10.164523286995049,True,4.088316706466205
global_mean,1,10,1500031395,local_060,6.356271346400899,1.81439584901676,-4.541875497384138,4.541875497384138,True,0.38694357731824014,3.2418481207152796,False,1.4274522716985198
atlas,1,10,1500031395,local_063,-1.3297262114025306,1.129501980648914,2.4592281920514445,2.4592281920514445,True,-2.084556773366548,4.343560734664376,True,3.214058754015462
atlas_no_rejection,1,10,1500031395,local_063,-1.3297262114025306,1.129501980648914,2.4592281920514445,2.4592281920514445,True,-1.872147656166375,4.131151617464203,True,3.001649636815289
semantic_forced,1,10,1500031395,local_063,-1.3297262114025306,0.2641210912043314,1.593847302606862,1.593847302606862,True,-1.0641924090030224,1.5924345914116853,False,1.3283135002073538
nearest_semantic,1,10,1500031395,local_063,-1.3297262114025306,1.0780569239524018,2.4077831353549324,2.4077831353549324,True,-5.497314565939085,7.653428413843889,True,6.575371489891487
global_mean,1,10,1500031395,local_063,-1.3297262114025306,1.81439584901676,3.1441220604192903,3.1441220604192903,True,0.9421481891271252,2.686643508906395,False,0.8722476598896348
atlas,1,10,1500031395,local_065,1.9529419112666955,0.7534763879707661,-1.1994655232959293,1.1994655232959293,True,-1.0231606964456166,2.530113472387149,True,1.7766370844163828
atlas_no_rejection,1,10,1500031395,local_065,1.9529419112666955,0.7534763879707661,-1.1994655232959293,1.1994655232959293,True,-0.9193855172880246,2.426338293229557,True,1.6728619052587907
semantic_forced,1,10,1500031395,local_065,1.9529419112666955,0.2757547689198656,-1.6771871423468299,1.6771871423468299,True,-0.7221651610459174,1.2736746988856487,False,0.997919929965783
nearest_semantic,1,10,1500031395,local_065,1.9529419112666955,-0.6319926675649787,-2.584934578831674,2.584934578831674,True,-4.393033061199934,3.1290477260699765,True,3.7610403936349552
global_mean,1,10,1500031395,local_065,1.9529419112666955,1.81439584901676,-0.1385460622499355,0.1385460622499355,True,0.8925097342734231,2.736281963760097,True,0.9218861147433369
atlas,1,10,1500031395,local_068,1.153900891534212,0.6309111727664105,-0.5229897187678014,0.5229897187678014,True,-1.1942551930322334,2.4560775385650544,True,1.8251663657986439
atlas_no_rejection,1,10,1500031395,local_068,1.153900891534212,0.6309111727664105,-0.5229897187678014,0.5229897187678014,True,-1.0892992710263119,2.3511216165591327,True,1.7202104437927224
semantic_forced,1,10,1500031395,local_068,1.153900891534212,0.3583544869573093,-0.7955464045769026,0.7955464045769026,True,-0.6569955648308686,1.3737045387454874,True,1.015350051788178
nearest_semantic,1,10,1500031395,local_068,1.153900891534212,-0.9447126583523211,-2.098613549886533,2.098613549886533,True,-3.9491135992521724,2.0596882825475302,True,3.0044009408998513
global_mean,1,10,1500031395,local_068,1.153900891534212,1.81439584901676,0.660494957482548,0.660494957482548,True,0.5951077817265376,3.033683916306982,True,1.2192880672902224
atlas,1,10,1500031395,local_069,1.1223452203876905,0.5976628512425814,-0.524682369145109,0.524682369145109,True,-2.1481106287174963,3.343436331202659,True,2.7457734799600777
atlas_no_rejection,1,10,1500031395,local_069,1.1223452203876905,0.5976628512425814,-0.524682369145109,0.524682369145109,True,-1.9738168851438878,3.1691425876290507,True,2.571479736386469
semantic_forced,1,10,1500031395,local_069,1.1223452203876905,1.3849908753619398,0.2626456549742493,0.2626456549742493,True,-0.6399732571618146,3.409955007885694,True,2.0249641325237544
nearest_semantic,1,10,1500031395,local_069,1.1223452203876905,3.4387797773024618,2.3164345569147713,2.3164345569147713,True,-4.220997682733753,11.098557237338676,True,7.6597774600362145
global_mean,1,10,1500031395,local_069,1.1223452203876905,1.81439584901676,0.6920506286290695,0.6920506286290695,True,0.9465846098249546,2.6822070882085653,True,0.8678112391918054
atlas,1,10,1500031395,local_072,-1.481148929614375,-0.9077300314932725,0.5734188981211025,0.5734188981211025,True,-3.149823688652772,1.3343636256662275,True,2.2420936571595
atlas_no_rejection,1,10,1500031395,local_072,-1.481148929614375,-0.9077300314932725,0.5734188981211025,0.5734188981211025,True,-3.0333170957701685,1.2178570327836238,True,2.125587064276896
semantic_forced,1,10,1500031395,local_072,-1.481148929614375,0.46046764001993723,1.9416165696343122,1.9416165696343122,True,-0.7575809832979876,1.678516263337862,False,1.2180486233179249
nearest_semantic,1,10,1500031395,local_072,-1.481148929614375,2.421905947816138,3.903054877430513,3.903054877430513,True,-4.985330497570657,9.829142393202932,True,7.407236445386795
global_mean,1,10,1500031395,local_072,-1.481148929614375,1.81439584901676,3.295544778631135,3.295544778631135,True,0.9406063168419339,2.688185381191586,False,0.8737895321748261
atlas,1,10,1500031395,local_081,3.3972131688044627,3.581448711556874,0.18423554275241116,0.18423554275241116,True,0.7128216183355285,6.450075804778219,True,2.8686270932213453
atlas_no_rejection,1,10,1500031395,local_081,3.3972131688044627,3.581448711556874,0.18423554275241116,0.18423554275241116,True,0.8880180973303275,6.27487932578342,True,2.6934306142265463
semantic_forced,1,10,1500031395,local_081,3.3972131688044627,3.9040179031693207,0.5068047343648581,0.5068047343648581,True,2.323758257396226,5.484277548942416,True,1.5802596457730946
nearest_semantic,1,10,1500031395,local_081,3.3972131688044627,5.389327648608717,1.992114479804254,1.992114479804254,True,1.1465505041024215,9.632104793115012,True,4.242777144506295
global_mean,1,10,1500031395,local_081,3.3972131688044627,1.81439584901676,-1.5828173197877027,1.5828173197877027,True,0.29687800052831004,3.33191369750521,False,1.51751784848845
atlas,1,10,1500031395,local_094,1.51784085591634,1.3756414479741483,-0.14219940794219177,0.14219940794219177,True,-1.4149277574990915,4.166210653447388,True,2.79056920547324
atlas_no_rejection,1,10,1500031395,local_094,1.51784085591634,1.3756414479741483,-0.14219940794219177,0.14219940794219177,True,-1.3126917337400172,4.063974629688314,True,2.6883331817141656
semantic_forced,1,10,1500031395,local_094,1.51784085591634,0.6737437885517896,-0.8440970673645505,0.8440970673645505,True,-0.7288389942364488,2.076326571340028,True,1.4025827827882384
nearest_semantic,1,10,1500031395,local_094,1.51784085591634,0.2851447825113933,-1.2326960734049468,1.2326960734049468,True,-3.1685392307452376,3.738828795768024,True,3.453684013256631
global_mean,1,10,1500031395,local_094,1.51784085591634,1.81439584901676,0.2965549931004199,0.2965549931004199,True,0.7406524149220635,2.8881392831114567,True,1.0737434340946965
atlas,1,10,1500031395,local_098,4.573517989147881,2.528174799901718,-2.0453431892461627,2.0453431892461627,True,-0.42263191304899506,5.478981512852432,True,2.950806712950713
atlas_no_rejection,1,10,1500031395,local_098,4.573517989147881,2.528174799901718,-2.0453431892461627,2.0453431892461627,True,-0.3164846480395296,5.372834247842966,True,2.8446594479412477
semantic_forced,1,10,1500031395,local_098,4.573517989147881,2.627021331480092,-1.946496657667789,1.946496657667789,True,1.2631497975079866,3.990892865452197,False,1.3638715339721053
nearest_semantic,1,10,1500031395,local_098,4.573517989147881,2.8589108825256133,-1.7146071066222675,1.7146071066222675,True,-1.1761626441989064,6.893984409250133,True,4.03507352672452
global_mean,1,10,1500031395,local_098,4.573517989147881,1.81439584901676,-2.7591221401311206,2.7591221401311206,True,0.477708308389174,3.151083389644346,False,1.336687540627586
atlas,1,10,1500031395,local_099,0.9317134751092819,0.6207383719224119,-0.31097510318687005,0.31097510318687005,True,-1.8676352257189146,3.109111969563738,True,2.4883735976413264
atlas_no_rejection,1,10,1500031395,local_099,0.9317134751092819,0.6207383719224119,-0.31097510318687005,0.31097510318687005,True,-1.6882583538836413,2.929735097728465,True,2.308996725806053
semantic_forced,1,10,1500031395,local_099,0.9317134751092819,0.11202249413102602,-0.8196909809782559,0.8196909809782559,True,-0.9582729704192182,1.1823179586812702,True,1.0702954645502443
nearest_semantic,1,10,1500031395,local_099,0.9317134751092819,-0.7585864227082997,-1.6902998978175816,1.6902998978175816,True,-3.992972842264332,2.4757999968477327,True,3.2343864195560323
global_mean,1,10,1500031395,local_099,0.9317134751092819,1.81439584901676,0.8826823739074781,0.8826823739074781,True,0.9006792793544521,2.7281124186790677,True,0.9137165696623079
atlas,1,10,1500031395,local_101,3.3243548706847355,2.6890236439108715,-0.635331226773864,0.635331226773864,True,-0.4620588455698518,5.840106133391595,True,3.1510824894807232
atlas_no_rejection,1,10,1500031395,local_101,3.3243548706847355,2.6890236439108715,-0.635331226773864,0.635331226773864,True,-0.28192039118673895,5.659967679008481,True,2.9709440350976104
semantic_forced,1,10,1500031395,local_101,3.3243548706847355,3.513292799347356,0.1889379286626207,0.1889379286626207,True,1.9733272550564709,5.053258343638241,True,1.5399655442908853
nearest_semantic,1,10,1500031395,local_101,3.3243548706847355,3.4813968680245533,0.15704199733981783,0.15704199733981783,True,-0.42233465316793684,7.385128389217043,True,3.90373152119249
global_mean,1,10,1500031395,local_101,3.3243548706847355,1.81439584901676,-1.5099590216679755,1.5099590216679755,True,0.3775380675580662,3.251253630475454,False,1.4368577814586938
atlas,1,10,1500031395,local_107,-1.117637334187826,0.5918073597969964,1.7094446939848225,1.7094446939848225,True,-1.0957351745130048,2.2793498941069976,False,1.6875425343100012
atlas_no_rejection,1,10,1500031395,local_107,-1.117637334187826,0.5918073597969964,1.7094446939848225,1.7094446939848225,True,-1.0012322996698513,2.1848470192638443,False,1.5930396594668477
semantic_forced,1,10,1500031395,local_107,-1.117637334187826,0.13235378717741564,1.2499911213652417,1.2499911213652417,True,-0.8459249567091264,1.1106325310639575,False,0.978278743886542
nearest_semantic,1,10,1500031395,local_107,-1.117637334187826,-0.41983662442111847,0.6978007097667076,0.6978007097667076,True,-4.071591314519798,3.231918065677561,True,3.6517546900986795
global_mean,1,10,1500031395,local_107,-1.117637334187826,1.81439584901676,2.9320331832045863,2.9320331832045863,True,0.8032795297961903,2.8255121682373296,False,1.0111163192205697
atlas,1,11,2214536297,local_004,3.22451144482467,3.8814904363860396,0.6569789915613695,0.6569789915613695,True,1.42571785322935,6.337263019542729,True,2.4557725831566897
